,RowID,Model,Question,Answer,Question_category,Question_sub_category,Caption Notes,annotator,video_path,Prompt
90,79.0,Runawaygen2,"We know that when we want to smell the flavor of the liquid inside the glass, we should let the glass locating under the nose. Could the man smell the flavor of the wine given the video?","No, he should hold the glass at a lower postions to smell the flavor by allowing his nose locating above the glass.",Commonsense,,,wxy,./new_video_folders/Runawaygen2/1aBV3kZL7rBoKQ_By9DSufDoJTrMpsIq3.mp4,Generate a man drinking up a cup of wine
91,81.0,Runawaygen2,Does the liquid volume change over time in this video?,No. The volume of the liquid does not change much.,Alignment,,,wxy,./new_video_folders/Runawaygen2/1OCUeXGbMOduSfeEeGk55x-4PeWSG-W1u.mp4,refill a glass of tap water
92,81.0,Runawaygen2,Is there a sink in this video?,Yes. There's one sink inside.,Alignment,,,wxy,./new_video_folders/Runawaygen2/1OCUeXGbMOduSfeEeGk55x-4PeWSG-W1u.mp4,refill a glass of tap water
93,81.0,Runawaygen2,Is there any pots inside this video?,No. There is no pots inside.,Alignment,,,wxy,./new_video_folders/Runawaygen2/1OCUeXGbMOduSfeEeGk55x-4PeWSG-W1u.mp4,refill a glass of tap water
94,81.0,Runawaygen2,"Given the dynamics observed in this video, should the volume of the liquid change?",No. The flow from the tap is rushing and the liquid surface should raise very fast.,Common Sense,,,wxy,./new_video_folders/Runawaygen2/1OCUeXGbMOduSfeEeGk55x-4PeWSG-W1u.mp4,refill a glass of tap water
95,81.0,Runawaygen2,"We know the water surface should raise up fast with addtionl water flood in. Given the dynamics observed in this video, should the volume of the liquid change?",No. The flow from the tap is rushing and the liquid surface should raise very fast.,Common Sense,,,wxy,./new_video_folders/Runawaygen2/1OCUeXGbMOduSfeEeGk55x-4PeWSG-W1u.mp4,refill a glass of tap water
96,81.0,Runawaygen2,Does the bottle have liquid at very beginning?,Yes. The glass is full of water at very beginning.,Consistent,,,wxy,./new_video_folders/Runawaygen2/1OCUeXGbMOduSfeEeGk55x-4PeWSG-W1u.mp4,refill a glass of tap water
97,81.0,Runawaygen2,What's the liquid inside this video?,"Water, given the presence of the tap and the kitchen like background.",Reasoning,,,wxy,./new_video_folders/Runawaygen2/1OCUeXGbMOduSfeEeGk55x-4PeWSG-W1u.mp4,refill a glass of tap water
98,83.0,Runawaygen2,Is there a rocket lauching process happening in this video?,"Yes, given the eruption gas, smoke, stream, the rocket and luanch clamp existing inside",Reasoning,,,wxy,./new_video_folders/Runawaygen2/1M1_gJ316Pk137Ki9icNPKd7IYCz5qo2f.mp4,"a rocket launching process, using the view point mounted on the top of the rocket"
99,83.0,Runawaygen2,Does the launching rocket moving upwards in this video? ,No. The rocket is launching but its position across the frame does not change much.,Commonsense,,,wxy,./new_video_folders/Runawaygen2/1M1_gJ316Pk137Ki9icNPKd7IYCz5qo2f.mp4,"a rocket launching process, using the view point mounted on the top of the rocket"
100,83.0,Runawaygen2,"We know that when the rocket is launching, it will moving upwards in a very fast speed. Does the launching rocket moving upwards in this video?",No. The rocket is launching but its position across the frame does not change much.,Commonsense,,,wxy,./new_video_folders/Runawaygen2/1M1_gJ316Pk137Ki9icNPKd7IYCz5qo2f.mp4,"a rocket launching process, using the view point mounted on the top of the rocket"
101,83.0,Runawaygen2,Where's the viewpoint of this video?,"The view point of this video locates from a distance from the rocket, not at the top of the rocket. ",Alignment,,,wxy,./new_video_folders/Runawaygen2/1M1_gJ316Pk137Ki9icNPKd7IYCz5qo2f.mp4,"a rocket launching process, using the view point mounted on the top of the rocket"
102,83.0,Runawaygen2,Does the view point change over time in this video?,"No. The view point is static, given the position of the tower inside.",Reasoning,,,wxy,./new_video_folders/Runawaygen2/1M1_gJ316Pk137Ki9icNPKd7IYCz5qo2f.mp4,"a rocket launching process, using the view point mounted on the top of the rocket"
103,59.0,Veo2,How many rockets in this video,Two,Alignment,,,wxy,./new_video_folders/Veo2/1FaGpgvx8pdt5H7nBsg0mpr28HcbHVB0H.mp4,Generate a video for launching two rockets
104,59.0,Veo2,What's the color of the rocket,"Brown and white, with black stripes",Alignment,,,wxy,./new_video_folders/Veo2/1FaGpgvx8pdt5H7nBsg0mpr28HcbHVB0H.mp4,Generate a video for launching two rockets
105,59.0,Veo2,Is the view point changing througthout the video.,"Yes, as the  view point follows  trajectory from up-left to down-right.",Reasoning,,,wxy,./new_video_folders/Veo2/1FaGpgvx8pdt5H7nBsg0mpr28HcbHVB0H.mp4,Generate a video for launching two rockets
106,59.0,Veo2,Does the launching rocket actually moving throughout the video?,No. The rockets stays static in this scene while the view point keep changing,Commonsense,,,wxy,./new_video_folders/Veo2/1FaGpgvx8pdt5H7nBsg0mpr28HcbHVB0H.mp4,Generate a video for launching two rockets
107,59.0,Veo2,"We know that when the rocket is launching, it will moving upwards in a very fast speed. Does the launching rocket actually moving throughout the video?",No. The rockets stays static in this scene while the view point keep changing,Commonsense,,,wxy,./new_video_folders/Veo2/1FaGpgvx8pdt5H7nBsg0mpr28HcbHVB0H.mp4,Generate a video for launching two rockets
108,59.0,Veo2,Does the stream and smoke caused by the launching rockets change over time?,"No. The smoke and stream are mostly static, which is abnormal given the dynamics of the air.",Commonsense,,,wxy,./new_video_folders/Veo2/1FaGpgvx8pdt5H7nBsg0mpr28HcbHVB0H.mp4,Generate a video for launching two rockets
109,59.0,Veo2,We know that the smoke and stream erupted by the rocket engine will change given the dynamic of the air. Does the stream and smoke caused by the launching rockets change over time?,"No. The smoke and stream are mostly static, which is abnormal given the dynamics of the air.",Commonsense,,,wxy,./new_video_folders/Veo2/1FaGpgvx8pdt5H7nBsg0mpr28HcbHVB0H.mp4,Generate a video for launching two rockets
110,62.0,Veo2,How many bullet existing in this video over time in total?,"Three and they enter the sccen one by one, i.e., from one to two then three.",Alignment,,,wxy,./new_video_folders/Veo2/10Bb1idPoslqzObD2RFhnKv5lPbOjq6BW.mp4,Generate the process that a bullet is shot into a watermelon
111,62.0,Veo2,Is the watermelon always complete throughout the video?,"No. The watermeln was complete from very beginning, but split in the final stage of the video.",Alignment,,,wxy,./new_video_folders/Veo2/10Bb1idPoslqzObD2RFhnKv5lPbOjq6BW.mp4,Generate the process that a bullet is shot into a watermelon
112,62.0,Veo2,Does the watermelon break up drastically?,No. One piece of the watermelon disappears suddenly without involving a brutal splitting up procedure due to the shot of the bullet. The entire process is peaceful.,Consistent,,,wxy,./new_video_folders/Veo2/10Bb1idPoslqzObD2RFhnKv5lPbOjq6BW.mp4,Generate the process that a bullet is shot into a watermelon
113,62.0,Veo2,Does the bullet shot into the watermelon disappear?,Yes. The bullet enters the watermelon peacefully without coming across the watermelon and causing it breaking up.,Consistent,,,wxy,./new_video_folders/Veo2/10Bb1idPoslqzObD2RFhnKv5lPbOjq6BW.mp4,Generate the process that a bullet is shot into a watermelon
114,62.0,Veo2,Does the shot bullet follow the straight line in this video?,"No. The bullet is mostly static and enter the watermelon peacefully in a low speed, mostly like plugging in.",Commonsense,,,wxy,./new_video_folders/Veo2/10Bb1idPoslqzObD2RFhnKv5lPbOjq6BW.mp4,Generate the process that a bullet is shot into a watermelon
115,62.0,Veo2,We know that the bullet mostly follows the straight line when shotting into other objects. Does the shot bullet follow the straight line in this video?,"No. The bullet is mostly static and enter the watermelon peacefully in a low speed, mostly like plugging in.",Commonsense,,,wxy,./new_video_folders/Veo2/10Bb1idPoslqzObD2RFhnKv5lPbOjq6BW.mp4,Generate the process that a bullet is shot into a watermelon
116,62.0,Veo2,Any abnormalty in this video?,"The bullet moving into the scene in a low speed, more like being thrown inside rather than shoting, and the bullet disappears inside the watermelon without moving outside. The watermelon is mosty complete without breaking into pieces.",Consistent,,,wxy,./new_video_folders/Veo2/10Bb1idPoslqzObD2RFhnKv5lPbOjq6BW.mp4,Generate the process that a bullet is shot into a watermelon
117,64.0,Veo2,Is there a tower on the background of the video?,"Yes, there is one made by concrete.",Alignment,,,wxy,./new_video_folders/Veo2/1F4P9Xyg4UR4hZ6SF6tzHjrJU-mXaYTGg.mp4,Generate the free fall process of an iron ball from a tower
118,64.0,Veo2,What's the material of the ball?,"The ball's color appears to be a muted gray or silver, suggesting it might be made of metal.",Alignment,,,wxy,./new_video_folders/Veo2/1F4P9Xyg4UR4hZ6SF6tzHjrJU-mXaYTGg.mp4,Generate the free fall process of an iron ball from a tower
119,64.0,Veo2,"In this video, does the metal ball bouncing up after hitting the ground?",Yes.  The ball bounces up after hitting the ground.,Commonsense,,,wxy,./new_video_folders/Veo2/1F4P9Xyg4UR4hZ6SF6tzHjrJU-mXaYTGg.mp4,Generate the free fall process of an iron ball from a tower
120,64.0,Veo2,"We know that the metal ball will not bounce up after free fall onto a hard ground given its mass and density. In this video, does the metal ball bouncing up after hitting the ground?",Yes.  The ball bounces up after hitting the ground.,Commonsense,,,wxy,./new_video_folders/Veo2/1F4P9Xyg4UR4hZ6SF6tzHjrJU-mXaYTGg.mp4,Generate the free fall process of an iron ball from a tower
121,64.0,Veo2,Is the ball practicing a free fall process?,"No. The video begins with a close-up shot of the sphere as it hovers in mid-air, likely indicating that it is being propelled or suspended by some unseen force. This violates the gravity.",Commonsense,,,wxy,./new_video_folders/Veo2/1F4P9Xyg4UR4hZ6SF6tzHjrJU-mXaYTGg.mp4,Generate the free fall process of an iron ball from a tower
122,64.0,Veo2,The free fall process of an object involves a constant falling process until hit the ground or othe objects. Is the ball practicing a free fall process?,"No. The video begins with a close-up shot of the sphere as it hovers in mid-air, likely indicating that it is being propelled or suspended by some unseen force. This violates the gravity.",Commonsense,,,wxy,./new_video_folders/Veo2/1F4P9Xyg4UR4hZ6SF6tzHjrJU-mXaYTGg.mp4,Generate the free fall process of an iron ball from a tower
123,66.0,Veo2,Could we find the moon in this video?,No. There's no object resembles moon inside.,Alignment,,,wxy,./new_video_folders/Veo2/1T_VPtUoD7ueC3Z1j3Wfw-s-zDv7MtFhC.mp4,Generate the video showing the Earth is revolving around the Sun
124,66.0,Veo2,Is the sun in this video?,"Yes. We find that the sun is positioned high in the space, casting a bright light that illuminates parts of the planet's surface.",Reasoning,,,wxy,./new_video_folders/Veo2/1T_VPtUoD7ueC3Z1j3Wfw-s-zDv7MtFhC.mp4,Generate the video showing the Earth is revolving around the Sun
125,66.0,Veo2,Does this video depict the earth revolving the sun?,The relative postion of the earth and the sun correct but there is no sufficient evidence to show if the earth is revolving around the sun while the movement could be interpreted as the motion of the camera. ,Consistent,,,wxy,./new_video_folders/Veo2/1T_VPtUoD7ueC3Z1j3Wfw-s-zDv7MtFhC.mp4,Generate the video showing the Earth is revolving around the Sun
126,66.0,Veo2,Is the view point changing througthout the video.,"Yes, as the view point is moving over the earth.",Reasoning,,,wxy,./new_video_folders/Veo2/1T_VPtUoD7ueC3Z1j3Wfw-s-zDv7MtFhC.mp4,Generate the video showing the Earth is revolving around the Sun
127,66.0,Veo2,Is the earth doing circular motion around the sun?,Yes. ,Commonsense,,,wxy,./new_video_folders/Veo2/1T_VPtUoD7ueC3Z1j3Wfw-s-zDv7MtFhC.mp4,Generate the video showing the Earth is revolving around the Sun
128,66.0,Veo2,Is the earth doing circular motion around the sun in this video?,The relative postion of the earth and the sun correct but there is no sufficient evidence to show if the earth is revolving around the sun while the movement could be interpreted as the motion of the camera. ,Commonsense,,,wxy,./new_video_folders/Veo2/1T_VPtUoD7ueC3Z1j3Wfw-s-zDv7MtFhC.mp4,Generate the video showing the Earth is revolving around the Sun
129,68.0,Veo2,Is the sun in this video?,No. There's no object resembles the sun inside.,Alignment,,,wxy,./new_video_folders/Veo2/1mahluBt3hmxVPXPh9un80wY7fUD_8CZ-.mp4,"A scientifically accurate animation of the Earth revolving around the Sun in its elliptical orbit. The Sun remains fixed at the center, glowing brightly, while the Earth orbits smoothly over the course of a full year. The Earth's axial tilt of 23.5 degrees is visible, causing seasonal changes. As the Earth moves, it also rotates on its axis, creating a realistic day-night cycle. The background is a vast space with stars, and the camera perspective follows the orbit from a heliocentric view, clearly showing the path of revolution."
130,68.0,Veo2,Is the saturn depicted in this video?,No. There's no object resembles Saturn inside. Only earth,Alignment,,,wxy,./new_video_folders/Veo2/1mahluBt3hmxVPXPh9un80wY7fUD_8CZ-.mp4,"A scientifically accurate animation of the Earth revolving around the Sun in its elliptical orbit. The Sun remains fixed at the center, glowing brightly, while the Earth orbits smoothly over the course of a full year. The Earth's axial tilt of 23.5 degrees is visible, causing seasonal changes. As the Earth moves, it also rotates on its axis, creating a realistic day-night cycle. The background is a vast space with stars, and the camera perspective follows the orbit from a heliocentric view, clearly showing the path of revolution."
131,68.0,Veo2,Is there anything doing circular motion inside?,"Yes, the component made up the rings around the earth.",Reasoning,,,wxy,./new_video_folders/Veo2/1mahluBt3hmxVPXPh9un80wY7fUD_8CZ-.mp4,"A scientifically accurate animation of the Earth revolving around the Sun in its elliptical orbit. The Sun remains fixed at the center, glowing brightly, while the Earth orbits smoothly over the course of a full year. The Earth's axial tilt of 23.5 degrees is visible, causing seasonal changes. As the Earth moves, it also rotates on its axis, creating a realistic day-night cycle. The background is a vast space with stars, and the camera perspective follows the orbit from a heliocentric view, clearly showing the path of revolution."
